course_code,subject,course_number,course_name,credits,description,prerequisites,credit_restrictions,gen_ed,total_students,total_sections,overall_gpa,catalog_text,source_url,catalog_year
HIST 313,HIST,313,Cultural Histories of the University of Illinois,3 Hours,"This course explores the history of the University of Illinois from its establishment in 1867 to the present day. Developed around a theme chosen by the instructor, for example, the built environment, literary history, disability, sexuality, or crime, it will consider how the university, its student body, and local communities responded to and shaped local attitudes. The course will contextualize these attitudes within larger trends in United States history, specifically the history of race, sexuality, gender, and class. A research component will draw on the university's archives.",,,,,,,"[HIST 313 Cultural Histories of the University of Illinois credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/313>)

This course explores the history of the University of Illinois from its establishment in 1867 to the present day. Developed around a theme chosen by the instructor, for example, the built environment, literary history, disability, sexuality, or crime, it will consider how the university, its student body, and local communities responded to and shaped local attitudes. The course will contextualize these attitudes within larger trends in United States history, specifically the history of race, sexuality, gender, and class. A research component will draw on the university's archives.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 316,HIST,316,Global Histories of Gender,3 Hours,"Introduction to comparative and global perspectives on gender and an investigation into the political and economic processes that affect gender systems across a wide range of societies. Gender non-conforming practices in U.S. history are highlighted. Attention is paid to the ways in which women in different parts of the world have defined and redefined the boundaries of ""woman"" and mobilized around that identity. Same as GWS 316.",,,,,,,"[HIST 316 Global Histories of Gender credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/316>)

Introduction to comparative and global perspectives on gender and an investigation into the political and economic processes that affect gender systems across a wide range of societies. Gender non-conforming practices in U.S. history are highlighted. Attention is paid to the ways in which women in different parts of the world have defined and redefined the boundaries of ""woman"" and mobilized around that identity. Same as [GWS 316](<https://catalog.illinois.edu/search/?P=GWS%20316>).",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 317,HIST,317,Birth of US Empire,3 Hours,"Examines the early history of U.S. expansion of territory and influence, from the birth of the nation to the end of Reconstruction. These decades saw the formal additions of continental territory, coupled with the annexation of islands in the Pacific and Caribbean. Private and official attempts were also made to invade Central America and the Caribbean to extend slavery. Attention is paid to the intersections of U.S. expansion with race, gender, and sexuality.",,,,,,,"[HIST 317 Birth of US Empire credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/317>)

Examines the early history of U.S. expansion of territory and influence, from the birth of the nation to the end of Reconstruction. These decades saw the formal additions of continental territory, coupled with the annexation of islands in the Pacific and Caribbean. Private and official attempts were also made to invade Central America and the Caribbean to extend slavery. Attention is paid to the intersections of U.S. expansion with race, gender, and sexuality.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 325,HIST,325,History of Korea,3 Hours,Same as EALC 367. See EALC 367.,,,"Humanities - Hist & Phil
Cultural Studies - Non-West",,,,"[HIST 325 History of Korea credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/325>)

Same as [EALC 367](<https://catalog.illinois.edu/search/?P=EALC%20367>). See [EALC 367](<https://catalog.illinois.edu/search/?P=EALC%20367>).
This course satisfies the General Education Criteria for:
Humanities - Hist & Phil
Cultural Studies - Non-West",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 327,HIST,327,Tokyo: Then and Now,3 Hours,Same as EALC 327. See EALC 327.,,,"Advanced Composition
Cultural Studies - Non-West",,,,"[HIST 327 Tokyo: Then and Now credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/327>)

Same as [EALC 327](<https://catalog.illinois.edu/search/?P=EALC%20327>). See [EALC 327](<https://catalog.illinois.edu/search/?P=EALC%20327>).
This course satisfies the General Education Criteria for:
Advanced Composition
Cultural Studies - Non-West",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 334,HIST,334,Modern Palestinian History,3 Hours,"Examines the main themes of Palestinian history since 1800. The Israeli-Palestinian conflict frames the latter part of this history, but it is not the central issue. The focus of the course is Palestinian political, social, and cultural history.",,,,,,,"[HIST 334 Modern Palestinian History credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/334>)

Examines the main themes of Palestinian history since 1800. The Israeli-Palestinian conflict frames the latter part of this history, but it is not the central issue. The focus of the course is Palestinian political, social, and cultural history.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 335,HIST,335,Middle East 1566-1914,3 Hours,"Political, social, cultural, and ideological developments in Egypt, Arabia, the Fertile Crescent, Iran and Turkey from the mid 16th century to the eve of World War I. Premodern society and institutions, the question of ""decline"" and ""awakening"", encounters with Europe and self-strengthening reforms, relations between Muslims, Christians, and Jews, the role of women and the family, class formation, and religion and nationalism. Same as JS 335.",,,,,,,"[HIST 335 Middle East 1566-1914 credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/335>)

Political, social, cultural, and ideological developments in Egypt, Arabia, the Fertile Crescent, Iran and Turkey from the mid 16th century to the eve of World War I. Premodern society and institutions, the question of ""decline"" and ""awakening"", encounters with Europe and self-strengthening reforms, relations between Muslims, Christians, and Jews, the role of women and the family, class formation, and religion and nationalism. Same as [JS 335](<https://catalog.illinois.edu/search/?P=JS%20335>).",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 337,HIST,337,Middle East Since World War I,3 Hours,"Political-economic, social and ideological developments in Egypt, Arabia, and Fertile Crescent (including Israel), Iran and Turkey since 1918 to the present, including U.S. involvement.",,,,,,,"[HIST 337 Middle East Since World War I credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/337>)

Political-economic, social and ideological developments in Egypt, Arabia, and Fertile Crescent (including Israel), Iran and Turkey since 1918 to the present, including U.S. involvement.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 338,HIST,338,Egypt Since World War I,3 Hours,"Examines the twentieth-century history of Egypt, emphasizing the internal social, political, economic, and ideological developments, with attention to Egypt's role in regional and international politics. Readings include novels and short stories to introduce students to modern Egyptian culture. Same as AFST 338.",,,,,,,"[HIST 338 Egypt Since World War I credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/338>)

Examines the twentieth-century history of Egypt, emphasizing the internal social, political, economic, and ideological developments, with attention to Egypt's role in regional and international politics. Readings include novels and short stories to introduce students to modern Egyptian culture. Same as [AFST 338](<https://catalog.illinois.edu/search/?P=AFST%20338>).",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 344,HIST,344,Early Modern British Isles,3 Hours,"Social, economic, cultural and political history of the ""four Kingdoms"" of England, Scotland, Wales, and Ireland between 1450 and 1800. Covers the Tudor and Stuart dynasties, Shakespeare, the English Civil War, the development of British colonial holdings across the globe, and the effects of empire at home.",,,,,,,"[HIST 344 Early Modern British Isles credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/344>)

Social, economic, cultural and political history of the ""four Kingdoms"" of England, Scotland, Wales, and Ireland between 1450 and 1800. Covers the Tudor and Stuart dynasties, Shakespeare, the English Civil War, the development of British colonial holdings across the globe, and the effects of empire at home.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
